titulo,titular,uso,volumen_m3_anio,volumen_hm3_anio,volumen_punto_m3_anio,volumen_punto_hm3_anio,fecha_titulo,latitud,longitud,cve_acui,nom_acui,en_bbox_piloto,fuente
04MEX104139/18HMGE98,COMISION ESTATAL DE AGUA Y SANEAMIENTO,PÚBLICO URBANO,1068479.0,1.068479,1068479.0,1.068479,1998-12-29,19.363861111111117,-99.36902777777776,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX106297/26FMOC07,JUAN MIGUEL MARTINEZ PEREZ,INDUSTRIAL,99580.0,0.09958,99580.0,0.09958,2004-10-28,19.352222222222224,-99.38305555555554,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
08MEX106021/12IMGR01,GOBIERNO DEL DISTRITO FEDERAL (DIRECCIÓN GENERAL DE CONSTRUCCIÓN Y OPERACIÓN HIDRÁULICA),DIFERENTES USOS,4563.0,0.004563,4563.0,0.004563,2001-02-08,19.288611111111116,-99.37638888888888,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
08MEX104913/12EMGE99,"NESTLE MÉXICO, S.A. DE C.V.",SERVICIOS,43285.0,0.043285,43285.0,0.043285,1999-09-20,19.29805555555556,-99.40361111111112,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
08MEX103013/12HMDL12,"ORGANISMO PÚBLICO DESCENTRALIZADO PARA LA PRESTACIÓN DE LOS SERVICIOS DE AGUA POTABLE, ALCANTARILLADO Y SANEAMIENTO DEL MUNICIPIO DE METEPEC",PÚBLICO URBANO,483716.0,0.483716,483716.0,0.483716,1997-09-18,19.292222222222225,-99.26,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
08MEX109239/12IMDL14,DANIEL RIHAN SALUM,DIFERENTES USOS,20000.0,0.02,20000.0,0.02,2014-11-26,19.325277777777774,-99.40944444444445,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
13MEX103352/26EMGR97,"BERMUDEZ MASCAREÑAS, S. C.",SERVICIOS,30000.0,0.03,30000.0,0.03,1998-01-20,19.42638888888889,-99.23805555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
10VER128230/27HMGR99,"H. AYUNTAMIENTO CONSTITUCIONAL DE PEROTE, VER.",PÚBLICO URBANO,41471.0,0.041471,41471.0,0.041471,1999-12-15,19.379722222222224,-99.35527777777776,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
08MEX150105/12AMDL12,ASOCIACION DE PROTECCION AL VALLE CAPACHO A.C.,AGRÍCOLA,35000.0,0.035,35000.0,0.035,2012-07-10,19.322222222222223,-99.3912777777778,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
08MEX154979/12AMDL18,"ASOCIACION DE PROTECCION AL VALLE CAPACHO, A.C.",AGRÍCOLA,30000.0,0.03,30000.0,0.03,2018-05-15,19.322222222222223,-99.3912777777778,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
08MEX156064/12FMDL17,"LARMEN, S.A. DE C.V.",INDUSTRIAL,115500.0,0.1155,115500.0,0.1155,2018-06-15,19.31,-99.445,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
13DFE155954/26FMGC17,ALQUILADORA DE CASAS S.A. DE C.V.,INDUSTRIAL,245000.0,0.245,122500.0,0.1225,2017-11-20,19.44,-99.17916666666667,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE155954/26FMGC17,ALQUILADORA DE CASAS S.A. DE C.V.,INDUSTRIAL,245000.0,0.245,122500.0,0.1225,2017-11-20,19.439166666666665,-99.17916666666667,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX159538/26EMDA17,"CONSORCIO INMOBILIARIO LOMAS, S.A. DE C.V.",SERVICIOS,500000.0,0.5,500000.0,0.5,2017-08-10,19.413888888888888,-99.295,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX159539/26EMDA17,RANCHO PONIENTE INMOBILIARIA S.A. DE C.V.,SERVICIOS,100000.0,0.1,100000.0,0.1,2017-08-10,19.3925,-99.2975,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX159549/26EMDA17,"BANCO AZTECA, S.A. INSTITUCION DE BANCA MULTIPLE, FIDEICOMISO F/1127",SERVICIOS,1100000.0,1.1,550000.0,0.55,2017-08-10,19.430833333333336,-99.29805555555556,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX159549/26EMDA17,"BANCO AZTECA, S.A. INSTITUCION DE BANCA MULTIPLE, FIDEICOMISO F/1127",SERVICIOS,1100000.0,1.1,550000.0,0.55,2017-08-10,19.415555555555557,-99.30611111111112,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160075/26EMDA18,"CIBANCO, S.A.,I.B.M., FIDUCIARIO EN EL FIDEICOMISO CIB/2032",SERVICIOS,488000.0,0.488,244000.0,0.244,2018-11-28,19.43277777777778,-99.15333333333334,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160075/26EMDA18,"CIBANCO, S.A.,I.B.M., FIDUCIARIO EN EL FIDEICOMISO CIB/2032",SERVICIOS,232000.0,0.232,116000.0,0.116,2018-11-28,19.43166666666667,-99.15166666666669,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160076/26EMDA18,"INMOBILIARIA GOCOS, S.A. DE C.V.",SERVICIOS,160000.0,0.16,160000.0,0.16,2018-11-28,19.330277777777777,-99.21027777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160077/26EMDA18,"DESARROLLOS INMOBILIARIOS LERMA, S.A. DE C.V.",SERVICIOS,100000.0,0.1,100000.0,0.1,2018-11-28,19.396944444444443,-99.29194444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160079/26EMDA18,"CONSTRUCTORA BAIT, S.A.P.I. DE C.V.",SERVICIOS,270000.0,0.27,270000.0,0.27,2018-11-28,19.438333333333333,-99.24916666666668,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX160082/26EMDA18,"INMOBILIARIA JERONIMO, S.A. DE C.V.",SERVICIOS,40000.0,0.04,40000.0,0.04,2018-11-28,19.328055555555554,-99.21444444444444,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13MEX155867/26EMDA16,"CONSORCIO INMOBILIARIO LOMAS, S.A.P.I. DE C.V.",SERVICIOS,912000.0,0.912,912000.0,0.912,2016-06-08,19.413888888888888,-99.295,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100114/26EMDA16,"SOCIEDAD DE BENEFICENCIA ESPAÑOLA, I.A.P.",SERVICIOS,32840.0,0.03284,32840.0,0.03284,1995-06-01,19.43861111111111,-99.19638888888888,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE100136/26EMDA16,"INMUEBLES GENERAL, S.A. DE C.V.",SERVICIOS,223665.0,0.223665,223665.0,0.223665,1995-06-28,19.442222222222224,-99.20472222222224,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
13DFE101111/26FMDA17,"EMBOTELLADORA AGA DE MEXICO, S.A. DE C.V.",INDUSTRIAL,20514.0,0.020514,20514.0,0.020514,2009-05-14,19.366111111111117,-99.17277777777778,0901,ZONA METROPOLITANA DE LA CD. DE MEXICO,True,REPDA_ANEXOS_SUB_2025-06
08MEX109238/12IMDL18,FEDERICO CARLOS FERNANDEZ SENDEROS,DIFERENTES USOS,30000.0,0.03,30000.0,0.03,2014-11-26,19.32583333333333,-99.40972222222224,1501,VALLE DE TOLUCA,True,REPDA_ANEXOS_SUB_2025-06
